Time	Speed(ms)	Daylight	
2021-09-10 12:05:51.729018	0.517308629432171	Afternoon
2021-09-10 12:05:52.739318	2.98118869930737	Afternoon
2021-09-10 12:05:55.671479	35.80977845683728	Afternoon
2021-09-10 12:05:56.677789	3.986775864457594	Afternoon
2021-09-10 12:05:58.563747	8.988117708389508	Afternoon
2021-09-10 12:05:59.575044	0.9957025478036793	Afternoon
2021-09-10 12:06:00.620251	0.9996721075487239	Afternoon
2021-09-10 12:06:02.914118	21.169662334263194	Afternoon
2021-09-10 12:06:03.933392	0.9907837297459037	Afternoon
2021-09-10 12:06:05.124221	0.9830019306157917	Afternoon
2021-09-10 12:06:07.882834	5.434551246459616	Afternoon
2021-09-10 12:06:08.894132	2.999019320682137	Afternoon
2021-09-10 12:06:09.910415	0.9907837297459037	Afternoon
2021-09-10 12:06:13.160725	0.9937285789383203	Afternoon
2021-09-10 12:06:14.536048	1.9914070784564601	Afternoon
2021-09-10 12:06:21.781679	6.976836901487063	Afternoon
2021-09-10 12:06:22.795967	8.979177287869431	Afternoon
2021-09-10 12:06:23.817237	1.9874591328715803	Afternoon
2021-09-10 12:06:24.864438	10.85572738307888	Afternoon
2021-09-10 12:06:26.490092	1.9854939809749965	Afternoon
2021-09-10 12:06:28.124722	0.6274560984654306	Afternoon
2021-09-10 12:06:39.271923	0.99471606824548	Afternoon
2021-09-10 12:06:40.599376	0.994714089329304	Afternoon
2021-09-10 12:06:41.614659	1.9914744976754515	Afternoon
2021-09-10 12:06:42.915183	0.990782748094477	Afternoon
2021-09-10 12:06:44.661514	3.9592200336533705	Afternoon
2021-09-10 12:06:46.189429	2.654916595795143	Afternoon
2021-09-10 12:06:47.239623	0.9947130998741688	Afternoon
2021-09-10 12:06:49.546456	3.9749143157532814	Afternoon
2021-09-10 12:06:51.063400	6.520274431106056	Afternoon
2021-09-10 12:06:52.067715	0.9986787480163744	Afternoon
2021-09-10 12:06:53.192708	1.989428178658608	Afternoon
2021-09-10 12:06:54.620890	8.979168329475616	Afternoon
2021-09-10 12:06:56.516821	0.5293949174911552	Afternoon
2021-09-10 12:07:16.171282	0.050915205917894744	Afternoon
2021-09-10 12:07:17.192550	2.987107643411038	Afternoon
2021-09-10 12:07:18.222795	1.9776583931327791	Afternoon
2021-09-10 12:07:19.924246	0.6243292362767752	Afternoon
2021-09-10 12:07:28.603045	0.3511171435637243	Afternoon
2021-09-10 12:07:29.631297	6.908374232553641	Afternoon
2021-09-10 12:07:30.647581	17.90487141815534	Afternoon
2021-09-10 12:07:31.667853	0.9839788562623367	Afternoon
2021-09-10 12:07:32.687127	13.912227755093118	Afternoon
2021-09-10 12:07:33.692441	1.9993462137880913	Afternoon
2021-09-10 12:07:34.708723	2.9694209035353927	Afternoon
2021-09-10 12:07:35.740964	0.9898050084133426	Afternoon
2021-09-10 12:07:36.786170	2.960650000838851	Afternoon
2021-09-10 12:07:37.956042	0.9976843745666308	Afternoon
2021-09-10 12:07:38.975319	0.9878543310003507	Afternoon
2021-09-10 12:07:41.348973	64.84469212320877	Afternoon
2021-09-10 12:07:42.361266	2.9811916618056684	Afternoon
2021-09-10 12:07:43.365581	1.9933859454330534	Afternoon
2021-09-10 12:07:44.579336	10.996404175834503	Afternoon
2021-09-10 12:07:45.600606	3.974922215740891	Afternoon
2021-09-10 12:07:46.615893	749.7640184961706	Afternoon
2021-09-10 12:07:50.567329	0.9888301743505363	Afternoon
2021-09-10 12:07:51.724236	3.9947149920654974	Afternoon
2021-09-10 12:07:53.580277	0.9996721075487239	Afternoon
2021-09-10 12:07:54.599550	0.9888291965663896	Afternoon
2021-09-10 12:07:57.209573	2.078510323337223	Afternoon
2021-09-10 12:07:58.213888	6.98380455723178	Afternoon
2021-09-10 12:07:59.225184	1.9874611078704456	Afternoon
2021-09-10 12:08:00.902700	0.981088537353965	Afternoon
2021-09-10 12:08:02.097505	3.9828141569129203	Afternoon
2021-09-10 12:08:03.411993	0.991762421328446	Afternoon
2021-09-10 12:08:05.279001	1.9757086620007014	Afternoon
2021-09-10 12:08:07.661631	3.9592278713805236	Afternoon
2021-09-10 12:08:09.318203	0.7388896852477719	Afternoon
2021-09-10 12:08:19.535888	0.9957015563811029	Afternoon
2021-09-10 12:08:28.890878	0.2460548185530254	Afternoon
2021-09-10 12:08:29.927110	3.9553167862655583	Afternoon
2021-09-10 12:08:32.896172	1.9933859454330534	Afternoon
2021-09-10 12:08:34.223622	0.9868843075526256	Afternoon
2021-09-10 12:08:35.787442	3.967057554070994	Afternoon
2021-09-10 12:08:37.204653	1.9973614854776842	Afternoon
